transaction_id,user_id,cohort_group,transaction_date,mrr_amount,event_type
TXN-1076-02,USER-1076,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1076-03,USER-1076,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1076-04,USER-1076,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1076-05,USER-1076,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1076-06,USER-1076,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1076-07,USER-1076,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1077-04,USER-1077,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1077-05,USER-1077,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1077-06,USER-1077,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1077-07,USER-1077,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1077-08,USER-1077,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1077-09,USER-1077,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1077-10,USER-1077,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1077-11,USER-1077,2025-05,2025-11-27,388.7,Tier Upgrade
TXN-1078-00,USER-1078,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1078-01,USER-1078,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1078-02,USER-1078,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1078-03,USER-1078,2025-01,2025-04-01,1298.7,Tier Upgrade
TXN-1078-04,USER-1078,2025-01,2025-05-01,1298.7,Tier Upgrade
TXN-1078-05,USER-1078,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1078-06,USER-1078,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1078-07,USER-1078,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1078-08,USER-1078,2025-01,2025-08-29,1298.7,Tier Upgrade
TXN-1078-09,USER-1078,2025-01,2025-09-28,999.0,Standard Renewal
TXN-1078-10,USER-1078,2025-01,2025-10-28,999.0,Standard Renewal
TXN-1078-11,USER-1078,2025-01,2025-11-27,999.0,Standard Renewal
TXN-1079-10,USER-1079,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1080-02,USER-1080,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1080-03,USER-1080,2025-03,2025-04-01,778.7,Tier Upgrade
TXN-1080-04,USER-1080,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1080-05,USER-1080,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1080-06,USER-1080,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1080-07,USER-1080,2025-03,2025-07-30,599.0,Standard Renewal
TXN-1080-08,USER-1080,2025-03,2025-08-29,599.0,Standard Renewal
TXN-1080-09,USER-1080,2025-03,2025-09-28,599.0,Standard Renewal
TXN-1080-10,USER-1080,2025-03,2025-10-28,599.0,Standard Renewal
TXN-1081-09,USER-1081,2025-09,2025-09-28,1298.7,Tier Upgrade
TXN-1081-10,USER-1081,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1081-11,USER-1081,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1082-06,USER-1082,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1082-07,USER-1082,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1082-08,USER-1082,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1082-09,USER-1082,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1082-10,USER-1082,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1082-11,USER-1082,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1083-02,USER-1083,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1083-03,USER-1083,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1083-04,USER-1083,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1083-05,USER-1083,2025-03,2025-05-31,299.0,Standard Renewal
TXN-1083-06,USER-1083,2025-03,2025-06-30,299.0,Standard Renewal
TXN-1083-07,USER-1083,2025-03,2025-07-30,299.0,Standard Renewal
TXN-1083-08,USER-1083,2025-03,2025-08-29,209.3,Contraction
TXN-1085-00,USER-1085,2025-01,2025-01-01,299.0,Standard Renewal
TXN-1085-01,USER-1085,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1085-02,USER-1085,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1085-03,USER-1085,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1086-07,USER-1086,2025-07,2025-07-30,599.0,Standard Renewal
TXN-1086-08,USER-1086,2025-07,2025-08-29,599.0,Standard Renewal
TXN-1087-00,USER-1087,2025-01,2025-01-01,388.7,Tier Upgrade
TXN-1087-01,USER-1087,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1087-02,USER-1087,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1087-03,USER-1087,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1087-04,USER-1087,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1087-05,USER-1087,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1087-06,USER-1087,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1087-07,USER-1087,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1088-01,USER-1088,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1088-02,USER-1088,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1088-03,USER-1088,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1088-04,USER-1088,2025-01,2025-05-01,388.7,Tier Upgrade
TXN-1088-05,USER-1088,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1088-06,USER-1088,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1088-07,USER-1088,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1088-08,USER-1088,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1088-09,USER-1088,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1088-10,USER-1088,2025-01,2025-10-28,299.0,Standard Renewal
TXN-1088-11,USER-1088,2025-01,2025-11-27,299.0,Standard Renewal
TXN-1089-11,USER-1089,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1090-08,USER-1090,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1090-09,USER-1090,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1090-10,USER-1090,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1090-11,USER-1090,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1091-11,USER-1091,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1092-02,USER-1092,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1092-03,USER-1092,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1092-04,USER-1092,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1092-05,USER-1092,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1092-06,USER-1092,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1092-07,USER-1092,2025-03,2025-07-30,778.7,Tier Upgrade
TXN-1093-10,USER-1093,2025-10,2025-10-28,778.7,Tier Upgrade
TXN-1093-11,USER-1093,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1094-09,USER-1094,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1095-01,USER-1095,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1095-02,USER-1095,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1095-03,USER-1095,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1095-04,USER-1095,2025-01,2025-05-01,419.3,Contraction
TXN-1095-05,USER-1095,2025-01,2025-05-31,599.0,Standard Renewal
TXN-1095-06,USER-1095,2025-01,2025-06-30,419.3,Contraction
TXN-1095-07,USER-1095,2025-01,2025-07-30,599.0,Standard Renewal
TXN-1095-08,USER-1095,2025-01,2025-08-29,599.0,Standard Renewal
TXN-1095-09,USER-1095,2025-01,2025-09-28,599.0,Standard Renewal
TXN-1096-03,USER-1096,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1096-04,USER-1096,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1097-07,USER-1097,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1097-08,USER-1097,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1097-09,USER-1097,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1098-00,USER-1098,2025-01,2025-01-01,599.0,Standard Renewal
TXN-1099-01,USER-1099,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1099-02,USER-1099,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1099-03,USER-1099,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1099-04,USER-1099,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1099-05,USER-1099,2025-01,2025-05-31,599.0,Standard Renewal
TXN-1099-06,USER-1099,2025-01,2025-06-30,778.7,Tier Upgrade
TXN-1100-04,USER-1100,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1100-05,USER-1100,2025-05,2025-05-31,1298.7,Tier Upgrade
TXN-1100-06,USER-1100,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1100-07,USER-1100,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1101-08,USER-1101,2025-08,2025-08-29,778.7,Tier Upgrade
TXN-1101-09,USER-1101,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1101-10,USER-1101,2025-08,2025-10-28,599.0,Standard Renewal
TXN-1101-11,USER-1101,2025-08,2025-11-27,599.0,Standard Renewal
TXN-1102-02,USER-1102,2025-03,2025-03-02,388.7,Tier Upgrade
TXN-1102-03,USER-1102,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1102-04,USER-1102,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1102-05,USER-1102,2025-03,2025-05-31,299.0,Standard Renewal
TXN-1102-06,USER-1102,2025-03,2025-06-30,299.0,Standard Renewal
TXN-1102-07,USER-1102,2025-03,2025-07-30,299.0,Standard Renewal
TXN-1102-08,USER-1102,2025-03,2025-08-29,299.0,Standard Renewal
TXN-1102-09,USER-1102,2025-03,2025-09-28,299.0,Standard Renewal
TXN-1102-10,USER-1102,2025-03,2025-10-28,209.3,Contraction
TXN-1103-01,USER-1103,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1103-02,USER-1103,2025-01,2025-03-02,778.7,Tier Upgrade
TXN-1103-03,USER-1103,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1103-04,USER-1103,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1104-05,USER-1104,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1104-06,USER-1104,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1104-07,USER-1104,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1104-08,USER-1104,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1104-09,USER-1104,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1104-10,USER-1104,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1104-11,USER-1104,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1105-09,USER-1105,2025-09,2025-09-28,999.0,Standard Renewal
TXN-1105-10,USER-1105,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1105-11,USER-1105,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1106-08,USER-1106,2025-08,2025-08-29,599.0,Standard Renewal
TXN-1106-09,USER-1106,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1106-10,USER-1106,2025-08,2025-10-28,599.0,Standard Renewal
TXN-1106-11,USER-1106,2025-08,2025-11-27,599.0,Standard Renewal
TXN-1107-05,USER-1107,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1107-06,USER-1107,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1107-07,USER-1107,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1107-08,USER-1107,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1107-09,USER-1107,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1107-10,USER-1107,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1107-11,USER-1107,2025-05,2025-11-27,599.0,Standard Renewal
TXN-1108-11,USER-1108,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1109-07,USER-1109,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1109-08,USER-1109,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1109-09,USER-1109,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1109-10,USER-1109,2025-07,2025-10-28,388.7,Tier Upgrade
TXN-1109-11,USER-1109,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1110-04,USER-1110,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1110-05,USER-1110,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1110-06,USER-1110,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1110-07,USER-1110,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1110-08,USER-1110,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1110-09,USER-1110,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1111-01,USER-1111,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1111-02,USER-1111,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1111-03,USER-1111,2025-01,2025-04-01,388.7,Tier Upgrade
TXN-1111-04,USER-1111,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1111-05,USER-1111,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1111-06,USER-1111,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1111-07,USER-1111,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1111-08,USER-1111,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1111-09,USER-1111,2025-01,2025-09-28,388.7,Tier Upgrade
TXN-1112-04,USER-1112,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1112-05,USER-1112,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1112-06,USER-1112,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1112-07,USER-1112,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1112-08,USER-1112,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1112-09,USER-1112,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1112-10,USER-1112,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1112-11,USER-1112,2025-05,2025-11-27,299.0,Standard Renewal
TXN-1113-08,USER-1113,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1113-09,USER-1113,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1113-10,USER-1113,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1113-11,USER-1113,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1114-01,USER-1114,2025-01,2025-01-31,778.7,Tier Upgrade
TXN-1114-02,USER-1114,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1114-03,USER-1114,2025-01,2025-04-01,778.7,Tier Upgrade
TXN-1114-04,USER-1114,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1115-09,USER-1115,2025-09,2025-09-28,209.3,Contraction
TXN-1115-10,USER-1115,2025-09,2025-10-28,388.7,Tier Upgrade
TXN-1115-11,USER-1115,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1116-10,USER-1116,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1116-11,USER-1116,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1117-01,USER-1117,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1117-02,USER-1117,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1117-03,USER-1117,2025-01,2025-04-01,778.7,Tier Upgrade
TXN-1117-04,USER-1117,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1117-05,USER-1117,2025-01,2025-05-31,599.0,Standard Renewal
TXN-1118-01,USER-1118,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1118-02,USER-1118,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1118-03,USER-1118,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1118-04,USER-1118,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1118-05,USER-1118,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1118-06,USER-1118,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1118-07,USER-1118,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1118-08,USER-1118,2025-01,2025-08-29,388.7,Tier Upgrade
TXN-1118-09,USER-1118,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1119-10,USER-1119,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1119-11,USER-1119,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1120-08,USER-1120,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1120-09,USER-1120,2025-08,2025-09-28,699.3,Contraction
TXN-1120-10,USER-1120,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1120-11,USER-1120,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1121-11,USER-1121,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1122-11,USER-1122,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1123-09,USER-1123,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1123-10,USER-1123,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1124-09,USER-1124,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1124-10,USER-1124,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1124-11,USER-1124,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1125-01,USER-1125,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1125-02,USER-1125,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1125-03,USER-1125,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1125-04,USER-1125,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1125-05,USER-1125,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1125-06,USER-1125,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1125-07,USER-1125,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1125-08,USER-1125,2025-01,2025-08-29,999.0,Standard Renewal
TXN-1125-09,USER-1125,2025-01,2025-09-28,999.0,Standard Renewal
TXN-1125-10,USER-1125,2025-01,2025-10-28,999.0,Standard Renewal
TXN-1125-11,USER-1125,2025-01,2025-11-27,999.0,Standard Renewal
TXN-1126-10,USER-1126,2025-10,2025-10-28,999.0,Standard Renewal
TXN-1126-11,USER-1126,2025-10,2025-11-27,999.0,Standard Renewal
TXN-1127-09,USER-1127,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1127-10,USER-1127,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1128-09,USER-1128,2025-09,2025-09-28,999.0,Standard Renewal
TXN-1128-10,USER-1128,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1128-11,USER-1128,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1129-09,USER-1129,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1129-10,USER-1129,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1129-11,USER-1129,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1130-11,USER-1130,2025-11,2025-11-27,999.0,Standard Renewal
TXN-1131-00,USER-1131,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1131-01,USER-1131,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1131-02,USER-1131,2025-01,2025-03-02,699.3,Contraction
TXN-1131-03,USER-1131,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1131-04,USER-1131,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1131-05,USER-1131,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1131-06,USER-1131,2025-01,2025-06-30,1298.7,Tier Upgrade
TXN-1132-04,USER-1132,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1132-05,USER-1132,2025-05,2025-05-31,778.7,Tier Upgrade
TXN-1132-06,USER-1132,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1132-07,USER-1132,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1132-08,USER-1132,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1133-00,USER-1133,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1133-01,USER-1133,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1133-02,USER-1133,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1134-04,USER-1134,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1134-05,USER-1134,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1135-11,USER-1135,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1136-03,USER-1136,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1136-04,USER-1136,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1136-05,USER-1136,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1136-06,USER-1136,2025-04,2025-06-30,599.0,Standard Renewal
TXN-1136-07,USER-1136,2025-04,2025-07-30,599.0,Standard Renewal
TXN-1136-08,USER-1136,2025-04,2025-08-29,778.7,Tier Upgrade
TXN-1136-09,USER-1136,2025-04,2025-09-28,599.0,Standard Renewal
TXN-1137-04,USER-1137,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1137-05,USER-1137,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1137-06,USER-1137,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1137-07,USER-1137,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1138-00,USER-1138,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1138-01,USER-1138,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1138-02,USER-1138,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1138-03,USER-1138,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1138-04,USER-1138,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1138-05,USER-1138,2025-01,2025-05-31,1298.7,Tier Upgrade
TXN-1138-06,USER-1138,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1138-07,USER-1138,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1138-08,USER-1138,2025-01,2025-08-29,999.0,Standard Renewal
TXN-1138-09,USER-1138,2025-01,2025-09-28,999.0,Standard Renewal
TXN-1138-10,USER-1138,2025-01,2025-10-28,999.0,Standard Renewal
TXN-1138-11,USER-1138,2025-01,2025-11-27,999.0,Standard Renewal
TXN-1139-04,USER-1139,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1139-05,USER-1139,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1139-06,USER-1139,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1139-07,USER-1139,2025-05,2025-07-30,1298.7,Tier Upgrade
TXN-1139-08,USER-1139,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1139-09,USER-1139,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1139-10,USER-1139,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1139-11,USER-1139,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1140-07,USER-1140,2025-07,2025-07-30,388.7,Tier Upgrade
TXN-1140-08,USER-1140,2025-07,2025-08-29,388.7,Tier Upgrade
TXN-1140-09,USER-1140,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1140-10,USER-1140,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1140-11,USER-1140,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1141-10,USER-1141,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1141-11,USER-1141,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1142-08,USER-1142,2025-08,2025-08-29,599.0,Standard Renewal
TXN-1142-09,USER-1142,2025-08,2025-09-28,599.0,Standard Renewal
TXN-1142-10,USER-1142,2025-08,2025-10-28,599.0,Standard Renewal
TXN-1142-11,USER-1142,2025-08,2025-11-27,599.0,Standard Renewal
TXN-1143-06,USER-1143,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1143-07,USER-1143,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1143-08,USER-1143,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1143-09,USER-1143,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1143-10,USER-1143,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1143-11,USER-1143,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1144-11,USER-1144,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1145-06,USER-1145,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1145-07,USER-1145,2025-06,2025-07-30,599.0,Standard Renewal
TXN-1145-08,USER-1145,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1145-09,USER-1145,2025-06,2025-09-28,599.0,Standard Renewal
TXN-1145-10,USER-1145,2025-06,2025-10-28,599.0,Standard Renewal
TXN-1146-03,USER-1146,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1146-04,USER-1146,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1146-05,USER-1146,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1146-06,USER-1146,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1146-07,USER-1146,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1146-08,USER-1146,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1146-09,USER-1146,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1146-10,USER-1146,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1146-11,USER-1146,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1147-11,USER-1147,2025-11,2025-11-27,299.0,Standard Renewal
TXN-1148-07,USER-1148,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1148-08,USER-1148,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1148-09,USER-1148,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1148-10,USER-1148,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1148-11,USER-1148,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1149-07,USER-1149,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1149-08,USER-1149,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1149-09,USER-1149,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1149-10,USER-1149,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1149-11,USER-1149,2025-07,2025-11-27,388.7,Tier Upgrade
TXN-1150-02,USER-1150,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1150-03,USER-1150,2025-03,2025-04-01,999.0,Standard Renewal
TXN-1151-09,USER-1151,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1151-10,USER-1151,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1151-11,USER-1151,2025-09,2025-11-27,599.0,Standard Renewal
TXN-1152-02,USER-1152,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1152-03,USER-1152,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1152-04,USER-1152,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1152-05,USER-1152,2025-03,2025-05-31,299.0,Standard Renewal
TXN-1152-06,USER-1152,2025-03,2025-06-30,299.0,Standard Renewal
TXN-1152-07,USER-1152,2025-03,2025-07-30,299.0,Standard Renewal
TXN-1152-08,USER-1152,2025-03,2025-08-29,299.0,Standard Renewal
